"ID Comida";"ID  BF";"Fecha Hora";"ID Donantes";"Tipo de comida";"Descripción";"Cantidad (un. o kg)"
"c549";"B04";"23/02/2021 21:23:43";"D004";"Alimentos Frescos";"Pan";"1"
"C549";"B01";"23/02/2021 21:23:22";"D004";"Alimentos Frescos";"Pan";"1"
"C547";"D006";"23/02/2021 21:13:28";"D006";"Alimentos Frescos";"Fruta y verduras";"1"
"C547";"B12";"23/02/2021 21:12:37";"D006";"Alimentos Frescos";"Fruta y verduras";"1"
"C547";"B11";"23/02/2021 21:11:01";"D006";"Alimentos Frescos";"Fruta y verduras";"1"
"C545";"B11";"23/02/2021 21:09:44";"D008";"Comida Preparada";"Lentejas chorizo";"3"
"C547";"B07";"23/02/2021 21:08:26";"D006";"Alimentos frescos";"Fruta y verdura";"1"
"C547";"B04";"23/02/2021 21:07:55";"D006";"Alimentos frescos";"Fruta y verdura";"1"
"C545";"B14";"23/02/2021 21:06:42";"D008";"Comida Preparada";"Lentejas chorizo";"5"
"C547";"B01";"23/02/2021 21:05:34";"D006";"Alimentos frescos";"Fruta y verdura";"1"
"C546";"D008";"23/02/2021 21:04:40";"D013";"Comida preparada";"Pasta con aceite yatún";"5"
"C544";"B12";"23/02/2021 21:03:32";"D013";"Comida preparada";"Macarrones chorizo";"3"
"C541";"B14";"23/02/2021 20:52:18";"D013";"Comida Preparada";"fabada";"2"
"C536";"B14";"23/02/2021 20:51:12";"D002";"Comida Preparada";"Carne en salsa";"2"
"C536";"B007";"23/02/2021 20:45:46";"D002";"Comida Preparada";"Carne en salsa";"2"
"C533";"B011";"22/02/2021 22:31:06";"D010";"Comida Preparada";"pollo con patatas";"2"
"C533";"B014";"22/02/2021 22:30:44";"D010";"Comida Preparada";"pollo con patatas";"2"
"C533";"B014";"22/02/2021 22:30:20";"D010";"Comida Preparada";"pollo con patatas";"2"
"C533";"B010";"22/02/2021 22:29:54";"D010";"Comida Preparada";"pollo con patatas";"2"
"C533";"B004";"22/02/2021 22:08:33";"D010";"Comida Preparada";"pollo con patatas";"2"
"C535";"B001";"22/02/2021 22:07:42";"D002";"Comida Preparada";"pollo asado";"2"
"C533";"B012";"22/02/2021 22:02:39";"D010";"Comida Preparada";"pollo con patatas";"4"
"C535";"B012";"22/02/2021 22:02:20";"D002";"Comida Preparada";"pollo asado";"2"
"C536";"B012";"22/02/2021 21:59:44";"D002";"Comida Preparada";"Carne en salsa";"2"
"C541";"B012";"22/02/2021 21:59:27";"D013";"Comida Preparada";"fabada";"2"
"C543";"B014";"22/02/2021 21:56:27";"d015";"Comida Preparada";"empanada queso y capresebien";"3"
"C538";"B011";"22/02/2021 21:54:59";"D013";"Comida Preparada";"EMPANADA";"2"
"C539";"B010";"22/02/2021 21:52:44";"D006";"Alimentos frescos";"BIEN";"2"
"C542";"B014";"22/02/2021 21:44:48";"d012";"Alimentos frescos";"bien";"2"
"C539";"B012";"22/02/2021 21:44:21";"D006";"Alimentos frescos";"BIEN";"2"
"C539";"B011";"22/02/2021 21:44:00";"D006";"Alimentos frescos";"BIEN";"2"
"C542";"B004";"22/02/2021 21:43:38";"d012";"Alimentos frescos";"bien";"2"
"C542";"B007";"22/02/2021 21:43:08";"d012";"Alimentos frescos";"bien";"2"
"C542";"B001";"22/02/2021 21:42:47";"d012";"Alimentos frescos";"bien";"2"
"C537";"B012";"22/02/2021 21:35:58";"D002";"Comida Preparada";"pescado con tomate";"3"
"C537";"B011";"22/02/2021 21:35:25";"D002";"Comida Preparada";"pescado con tomate";"2"
"C531";"B007";"22/02/2021 21:29:13";"D001";"Comida Preparada";"puré de verduras";"2"
"C533";"B007";"22/02/2021 21:27:16";"D010";"Comida Preparada";"pollo con patatas";"2"
"C533";"B001";"22/02/2021 21:24:12";"D010";"Comida Preparada";"pollo con patatas";"4"
"C528";"B012";"18/02/2021 21:52:51";"D004";"Pan";"pan";"1"
"C528";"B010";"18/02/2021 21:52:21";"D004";"Pan";"pan";"2"
"C528";"B004";"18/02/2021 21:52:05";"D004";"Pan";"pan";"1"
"C528";"B007";"18/02/2021 21:51:48";"D004";"Pan";"pan";"1"
"C528";"B001";"18/02/2021 21:51:35";"D004";"Pan";"pan";"2"
"C529";"B012";"18/02/2021 21:50:41";"D006";"Alimentos frescos";"furta y verduras";"5"
"C529";"B010";"18/02/2021 21:50:17";"D006";"Alimentos frescos";"furta y verduras";"5"
"C529";"B004";"18/02/2021 21:49:56";"D006";"Alimentos frescos";"furta y verduras";"5"
"C529";"B007";"18/02/2021 21:49:12";"D006";"Alimentos frescos";"furta y verduras";"5"
"C529";"B001";"18/02/2021 21:48:59";"D006";"Alimentos frescos";"furta y verduras";"5"
"C532";"B012";"18/02/2021 21:48:27";"D001";"Comida Preparada";"pavo con salsa ciruela";"5"
"C533";"B012";"18/02/2021 21:47:54";"D010";"Comida Preparada";"pollo con patatas";"5"
"C534";"B012";"18/02/2021 21:47:31";"D019";"Comida Preparada";"pescado con patatas y salsa";"5"
"C531";"B012";"18/02/2021 21:47:03";"D001";"Comida Preparada";"puré de verduras";"5"
"C531";"B010";"18/02/2021 21:46:37";"D001";"Comida Preparada";"puré de verduras";"5"
"C531";"B004";"18/02/2021 21:45:41";"D001";"Comida Preparada";"puré de verduras";"9"
"C531";"B007";"18/02/2021 21:45:09";"D001";"Comida Preparada";"puré de verduras";"5"
"C530";"B010";"18/02/2021 21:44:35";"D001";"Comida Preparada";"macarrones chorizo ";"8"
"C530";"B004";"18/02/2021 21:44:14";"D001";"Comida Preparada";"macarrones chorizo ";"5"
"C530";"B004";"18/02/2021 21:43:50";"D001";"Comida Preparada";"macarrones chorizo ";"5"
"C530";"B007";"18/02/2021 21:43:26";"D001";"Comida Preparada";"macarrones chorizo ";"5"
"C530";"B001";"18/02/2021 21:42:53";"D001";"Comida Preparada";"macarrones chorizo ";"5"
"C533";"B007";"18/02/2021 21:41:53";"D010";"Comida Preparada";"pollo con patatas";"5"
"C533";"B001";"18/02/2021 21:41:27";"D010";"Comida Preparada";"pollo con patatas";"10"
"C526";"B011";"18/02/2021 21:22:34";"D008";"Comida Preparada";"paella";"3"
"C524";"B004";"18/02/2021 21:19:12";"D015";"Comida Preparada";"empanada";"1"
"C524";"B007";"18/02/2021 21:18:49";"D015";"Comida Preparada";"empanada";"1"
"C254";"B001";"18/02/2021 21:18:20";"D015";"Comida Preparada";"Empanadas";"1"
"C523";"B010";"18/02/2021 21:17:42";"D012";"Alimentos frescos";"fruta y verduras";"5"
"C523";"B007";"18/02/2021 21:16:54";"D012";"Alimentos frescos";"fruta y verduras";"8"
"C523";"B001";"18/02/2021 21:15:59";"D012";"Alimentos frescos";"fruta y verduras";"8"
"C525";"B012";"18/02/2021 21:15:00";"D004";"Pan";"pan";"5"
"C525";"B011";"18/02/2021 21:14:30";"D004";"Pan";"pan";"3"
"C525";"B010";"18/02/2021 21:13:50";"D004";"Pan";"pan";"5"
"C525";"B004";"18/02/2021 21:13:25";"D004";"Pan";"pan";"5"
"C525";"B007";"18/02/2021 21:12:49";"D004";"Pan";"pan";"2"
"C525";"B001";"18/02/2021 21:12:19";"D004";"Pan";"pan";"5"
"C520";"B14";"17/02/2021 21:45:25";"D001";"Comida Preparada";"Patatas riojana";"3"
"C519";"B14";"17/02/2021 21:45:13";"D002";"Comida Preparada";"Merluza en Salsa Verde";"3"
"C513";"B14";"17/02/2021 21:45:00";"D008";"Comida Preparada";"FIDEOS";"2"
"C520";"B12";"17/02/2021 21:44:11";"D001";"Comida Preparada";"Patatas riojana";"3"
"C522";"B12";"17/02/2021 21:43:54";"D001";"Comida Preparada";"Paella";"3"
"C521";"B12";"17/02/2021 21:43:42";"D001";"Comida Preparada";"Pescado";"3"
"C514";"B12";"17/02/2021 21:43:06";"D008";"Comida Preparada";"COCIDO";"3"
"C520";"B10";"17/02/2021 21:42:17";"D001";"Comida Preparada";"Patatas riojana";"3"
"C519";"B10";"17/02/2021 21:39:45";"D002";"Comida Preparada";"Merluza en Salsa Verde";"3"
"C521";"B10";"17/02/2021 21:39:32";"D001";"Comida Preparada";"Pescado";"3"
"C514";"B10";"17/02/2021 21:39:19";"D008";"Comida Preparada";"COCIDO";"2"
"C520";"B4";"17/02/2021 21:39:02";"D001";"Comida Preparada";"Patatas riojana";"3"
"C522";"B4";"17/02/2021 21:38:48";"D001";"Comida Preparada";"Paella";"3"
"C521";"B4";"17/02/2021 21:38:30";"D001";"Comida Preparada";"Pescado";"3"
"C519";"B7";"17/02/2021 21:38:04";"D002";"Comida Preparada";"Merluza en Salsa Verde";"2"
"C521";"B7";"17/02/2021 21:37:49";"D001";"Comida Preparada";"Pescado";"2"
"C512";"B7";"17/02/2021 21:37:26";"D011";"Bollos";"EMPANADAS";"2"
"C513";"B7";"17/02/2021 21:37:00";"D008";"Comida Preparada";"FIDEOS";"1"
"C519";"B1";"17/02/2021 21:36:40";"D002";"Comida Preparada";"Merluza en Salsa Verde";"2"
"C522";"B1";"17/02/2021 21:36:01";"D001";"Comida Preparada";"Paella";"2"
"C513";"B1";"17/02/2021 21:33:21";"D008";"Comida Preparada";"FIDEOS";"2"
"C517";"B14";"17/02/2021 21:31:10";"D012";"Alimentos frescos";"FRUTA Y VERDURA";"2"
"C517";"B12";"17/02/2021 21:30:56";"D012";"Alimentos frescos";"FRUTA Y VERDURA";"2"
"C517";"B10";"17/02/2021 21:30:18";"D012";"Alimentos frescos";"FRUTA Y VERDURA";"2"
"C517";"B4";"17/02/2021 21:29:52";"D012";"Alimentos frescos";"FRUTA Y VERDURA";"2"
"C517";"B7";"17/02/2021 21:29:38";"D012";"Alimentos frescos";"FRUTA Y VERDURA";"2"
"C517";"B1";"17/02/2021 21:29:20";"D012";"Alimentos frescos";"FRUTA Y VERDURA";"2"
"C517";"B1";"17/02/2021 21:27:53";"D012";"Alimentos frescos";"" =SI.ERROR(BUSCARV(C8";"Data!$C$4:$H$1048576";"6";"FALSO)";"""-"")"";"2"
"C518";"B14";"17/02/2021 21:24:57";"D004";"Comida preparada";"PAN";"2"
"C518";"B12";"17/02/2021 21:24:46";"D004";"Comida preparada";"PAN";"2"
"C518";"B12";"17/02/2021 21:24:11";"D004";"Comida preparada";"PAN";"2"
"C518";"B10";"17/02/2021 21:21:49";"D004";"Comida preparada";"PAN";"2"
"C518";"B4";"17/02/2021 21:21:33";"D004";"Comida preparada";"PAN";"2"
"C518";"B7";"17/02/2021 21:21:19";"D004";"Comida preparada";"PAN";"2"
"C518";"B7";"17/02/2021 21:21:00";"D004";"Comida preparada";"PAN";"2"
"C518";"B1";"17/02/2021 21:20:11";"D004";"Comida preparada";"PAN";"2"
"C506";"B004";"16/02/2021 21:59:23";"D004";"Comida preparada";"Chorizo";"0.8"
"C501";"B004";"16/02/2021 21:58:35";"D004";"Comida preparada";"Chorizo";"0.3"
"C501";"B007";"16/02/2021 21:58:00";"D004";"Comida preparada";"Chorizo";"0.3"
"C503";"B001";"16/02/2021 21:57:31";"D004";"Comida preparada";"Chorizo";"0.3"
"C501";"B012";"16/02/2021 21:57:11";"D004";"Comida preparada";"Chorizo";"0.3"
"C501";"B014";"16/02/2021 21:56:49";"D004";"Comida preparada";"Chorizo";"0.6"
"C507";"B016";"16/02/2021 21:55:44";"D004";"Comida preparada";"Risotto";"0.5"
"C503";"B016";"16/02/2021 21:54:49";"D004";"Comida preparada";"Sopa";"2"
"C503";"B014";"16/02/2021 21:54:26";"D004";"Comida preparada";"Sopa";"1"
"C503";"B010";"16/02/2021 21:53:54";"D004";"Comida preparada";"Sopa";"2"
"C503";"B007";"16/02/2021 21:53:03";"D004";"Comida preparada";"Sopa";"1"
"C504";"B014";"16/02/2021 21:51:51";"D004";"Comida preparada";"Hamburguesas";"0.4"
"C504";"B012";"16/02/2021 21:51:06";"D004";"Comida preparada";"Hamburguesas";"0.4"
"C504";"B010";"16/02/2021 21:50:32";"D004";"Comida preparada";"Hamburguesas";"0.5"
"C504";"B001";"16/02/2021 21:49:30";"D004";"Comida preparada";"Hamburguesas";"0.2"
"C509";"B011";"16/02/2021 21:47:44";"D004";"Frescos";"Pan";"0.4"
"C509";"B016";"16/02/2021 21:47:08";"D004";"Frescos";"Pan";"0.4"
"C509";"B004";"16/02/2021 21:46:30";"D004";"Frescos";"Pan";"0.2"
"C509";"B007";"16/02/2021 21:45:58";"D004";"Frescos";"Pan";"0.4"
"C509";"B001";"16/02/2021 21:45:30";"D004";"Frescos";"Pan";"0.6"
"C508";"B010";"16/02/2021 21:44:37";"D004";"Frescos";"Fruta y verdura";"1.8"
"C508";"B012";"16/02/2021 21:43:56";"D004";"Frescos";"Fruta y verdura";"2"
"C502";"B007";"16/02/2021 21:42:43";"D004";"Preparada";"Emperador";"0.5"
"C502";"B014";"16/02/2021 21:41:55";"D004";"Preparada";"Emperador";"0.8"
"C502";"B016";"16/02/2021 21:41:31";"D004";"Preparada";"Emperador";"1.8"
"C502";"B001";"16/02/2021 21:40:57";"D004";"Preparada";"Emperador";"1.8"
"C509";"B014";"16/02/2021 21:39:43";"D004";"Preparada";"Frutas y verduras";"2"
"C509";"B004";"16/02/2021 21:39:17";"D004";"Preparada";"Frutas y verduras";"3.4"
"C509";"B001";"16/02/2021 21:38:47";"D004";"Preparada";"Frutas y verduras";"3"
"C509";"B012";"16/02/2021 21:38:04";"D004";"Preparada";"Pan";"0.25"
"C508";"B011";"16/02/2021 21:34:36";"D004";"Fresco";"Fruta y verdura";"3.5"
"C502";"B011";"16/02/2021 21:33:14";"D004";"Preparada";"Sopa";"1"
"C502";"B011";"16/02/2021 21:32:30";"D004";"Preparada";"Emperador";"0.8"
"C502";" B010";"16/02/2021 21:31:43";"D004";"Preparada";"Emperador";"0.8"
"C502";"B004";"16/02/2021 21:30:40";"D004";"Preparada";"Emperador";"1.3"
"C500";"B014";"15/02/2021 22:31:20";"D004";"Pan";"Pan";"1"
"C500";"B012";"15/02/2021 22:31:05";"D004";"Pan";"Pan";"1"
"C500";"B011";"15/02/2021 22:30:51";"D004";"Pan";"Pan";"1"
"C500";"B010";"15/02/2021 22:30:41";"D004";"Pan";"Pan";"1"
"C500";"B007";"15/02/2021 22:30:28";"D004";"Pan";"Pan";"1"
"C500";"B004";"15/02/2021 22:30:18";"D004";"Pan";"Pan";"1"
"C500";"B001";"15/02/2021 22:30:03";"D004";"Pan";"Pan";"1"
"C498";"B010";"15/02/2021 22:29:30";"D001";"Comida preparada";"Lentejas";"2"
"C498";"B012";"15/02/2021 22:29:18";"D001";"Comida preparada";"Lentejas";"2"
"C498";"B014";"15/02/2021 22:29:01";"D001";"Comida preparada";"Lentejas";"2"
"C498";"B011";"15/02/2021 22:28:41";"D001";"Comida preparada";"Lentejas";"2"
"C494";"B012";"15/02/2021 22:28:05";"D001";"Comida preparada";"Canelones";"2"
"C494";"B014";"15/02/2021 22:27:53";"D001";"Comida preparada";"Canelones";"2"
"C494";"B001";"15/02/2021 22:27:38";"D001";"Comida preparada";"Canelones";"4"
"C495";"B014";"15/02/2021 22:27:03";"D002";"Comida preparada";"judías blancas";"2"
"C495";"B012";"15/02/2021 22:26:47";"D002";"Comida preparada";"judías blancas";"2"
"C495";"B011";"15/02/2021 22:26:32";"D002";"Comida preparada";"judías blancas";"2"
"C495";"B010";"15/02/2021 22:26:13";"D002";"Comida preparada";"judías blancas";"2"
"C495";"B004";"15/02/2021 22:25:55";"D002";"Comida preparada";"judías blancas";"2"
"C495";"B007";"15/02/2021 22:25:39";"D002";"Comida preparada";"judías blancas";"2"
"C495";"B001";"15/02/2021 22:25:16";"D002";"Comida preparada";"judías blancas";"2"
"C496";"B014";"15/02/2021 22:24:29";"D002";"Comida preparada";"Ternera stroganof";"2"
"C496";"B012";"15/02/2021 22:24:13";"D002";"Comida preparada";"Ternera stroganof";"2"
"C496";"B011";"15/02/2021 22:23:55";"D002";"Comida preparada";"Ternera stroganof";"2"
"C496";"B010";"15/02/2021 22:23:26";"D002";"Comida preparada";"Ternera stroganof";"2"
"C496";"B004";"15/02/2021 22:22:55";"D002";"Comida preparada";"Ternera stroganof";"2"
"C496";"B7";"15/02/2021 22:22:21";"D002";"Comida preparada";"Ternera stroganof";"2"
"C496";"B1";"15/02/2021 22:21:52";"D002";"Comida preparada";"Ternera stroganof";"4"
"C497";"B010";"15/02/2021 22:21:15";"D011";"Comida preparada";"Empanadilla";"1"
"C499";"B004";"15/02/2021 22:20:43";"D015";"Comida preparada";"Empanadillas";"4"
"C492";"B012";"15/02/2021 22:19:46";"D012";"Alimentos frescos";"Fruta y verdura";"4"
"C492";"B010";"15/02/2021 22:19:29";"D012";"Alimentos frescos";"Fruta y verdura";"4"
"C492";"B007";"15/02/2021 22:19:11";"D012";"Alimentos frescos";"Fruta y verdura";"4"
"C493";"B14";"15/02/2021 21:49:19";"D006";"Alimentos frescos";"Fruta y verdura";"3"
"C493";"B11";"15/02/2021 21:48:54";"D006";"Alimentos frescos";"Fruta y verdura";"3"
"C493";"B4";"15/02/2021 21:48:34";"D006";"Alimentos frescos";"Fruta y verdura";"3"
"C493";"B1";"15/02/2021 21:48:12";"D006";"Alimentos frescos";"Fruta y verdura";"4"
"C487";"B012";"15/02/2021 20:45:44";"D002";"Comida preparada";"Pollo asado";"3"
"C491";"B14";"11/02/2021 21:48:25";"D001";"Comida preparada";"Frutas y verduras";"4"
"C491";"B12";"11/02/2021 21:47:48";"D001";"Comida preparada";"Frutas y verduras";"5"
"C491";"B11";"11/02/2021 21:47:33";"D001";"Comida preparada";"Frutas y verduras";"3"
"C490";"B10";"11/02/2021 21:45:38";"D001";"Comida preparada";"Frutas y verduras";"5"
"C490";"B4";"11/02/2021 21:45:17";"D001";"Comida preparada";"Frutas y verduras";"5"
"C490";"B7";"11/02/2021 21:43:46";"D001";"Comida preparada";"Frutas y verduras";"2"
"C490";"B1";"11/02/2021 21:43:24";"D001";"Comida preparada";"Frutas y verduras";"5"
"C489";"B12";"11/02/2021 21:41:33";"D001";"Comida preparada";"Paella";"1"
"C488";"B11";"11/02/2021 21:41:12";"D001";"Comida preparada";"Paella";"1"
"C488";"B10";"11/02/2021 21:41:01";"D001";"Comida preparada";"Paella";"1"
"C486";"B14";"11/02/2021 21:05:11";"D001";"Comida preparada";"Pollo asado";"4"
"C486";"B11";"11/02/2021 21:04:39";"D001";"Comida preparada";"Pollo asado";"3"
"C486";"B10";"11/02/2021 21:04:20";"D001";"Comida preparada";"Pollo asado";"5"
"C486";"B7";"11/02/2021 21:03:59";"D001";"Comida preparada";"Pollo asado";"2"
"C487";"B10";"11/02/2021 21:03:34";"D001";"Comida preparada";"Pollo asado";"5"
"C485";"B1";"11/02/2021 21:02:14";"D001";"Comida preparada";"Ensalada murciana";"5"
"C484";"B12";"11/02/2021 21:01:01";"D001";"Comida preparada";"Ragut de pavo";"5"
"C482";"4B";"11/02/2021 21:00:06";"D001";"Comida Preparada";"Ragut de pavo";"5"
"C480";"B12";"10/02/2021 21:52:40";"D001";"Comida Preparada";"Ensalada";"2"
"C482";"B12";"10/02/2021 21:52:26";"D001";"Comida Preparada";"Bacaladillas fritas";"4"
"C478";"B12";"10/02/2021 21:52:10";"D002";"Comida Preparada";"LENTEJAS";"3"
"C481";"B12";"10/02/2021 21:51:50";"D001";"Comida Preparada";"Arroz";"3"
"C480";"B11";"10/02/2021 21:49:55";"D001";"Comida Preparada";"Ensalada";"2"
"C482";"B11";"10/02/2021 21:49:41";"D001";"Comida Preparada";"Bacaladillas fritas";"3"
"C479";"B11";"10/02/2021 21:49:25";"D002";"Comida Preparada";"pescado en salsa";"4"
"C480";"B10";"10/02/2021 21:49:01";"D001";"Comida Preparada";"Ensalada";"3"
"C482";"B10";"10/02/2021 21:48:43";"D001";"Comida Preparada";"Bacaladillas fritas";"3"
"C479";"B10";"10/02/2021 21:48:25";"D002";"Comida Preparada";"pescado en salsa";"3"
"C481";"B11";"10/02/2021 21:48:05";"D001";"Comida Preparada";"Arroz";"2"
"C480";"B4";"10/02/2021 21:46:08";"D001";"Comida Preparada";"Ensalada";"3"
"C482";"B4";"10/02/2021 21:45:05";"D001";"Comida Preparada";"Bacaladillas fritas";"4"
"C478";"B4";"10/02/2021 21:44:36";"D002";"Comida Preparada";"LENTEJAS";"5"
"C482";"B7";"10/02/2021 21:44:04";"D001";"Comida Preparada";"Bacaladillas fritas";"2"
"C480";"B7";"10/02/2021 21:43:29";"D001";"Comida Preparada";"Ensalada";"2"
"C479";"B7";"10/02/2021 21:43:13";"D002";"Comida Preparada";"pescado en salsa";"3"
"C478";"B7";"10/02/2021 21:42:51";"D002";"Comida Preparada";"LENTEJAS";"3"
"C480";"B1";"10/02/2021 21:42:05";"D001";"Comida Preparada";"Ensalada";"3"
"C482";"B1";"10/02/2021 21:36:15";"D001";"Comida Preparada";"Bacaladillas fritas";"3"
"C478";"B7";"10/02/2021 21:27:54";"D002";"Comida Preparada";"LENTEJAS";"3"
"C478";"B1";"10/02/2021 21:27:32";"D002";"Comida Preparada";"LENTEJAS";"4"
"C479";"B14";"10/02/2021 21:26:17";"D002";"Comida Preparada";"pescado en salsa";"3"
"C481";"B14";"10/02/2021 21:25:23";"D001";"Comida Preparada";"Arroz";"3"
"C478";"B14";"10/02/2021 21:25:05";"D002";"Comida Preparada";"LENTEJAS";"4"
"C477";"B14";"10/02/2021 21:24:08";"D004";"Pan";"PAN";"1"
"C476";"B10";"10/02/2021 20:58:35";"D017";"Alimentos frescos";"Fruta y Verdura";"2"
"C476";"B4";"10/02/2021 20:57:15";"D017";"Alimentos frescos";"Fruta y Verdura";"2"
"C475";"B7";"10/02/2021 20:54:06";"D013";"Comida Preparada";"Spaguetti Carbonara";"2"
"C475";"B1";"10/02/2021 20:53:49";"D013";"Comida Preparada";"Spaguetti Carbonara";"2"
"C474";"B016";"09/02/2021 22:14:27";"D012";"Alimentos frescos";"Fruta y Verdura";"1"
"C474";"B014";"09/02/2021 22:13:42";"D012";"Alimentos frescos";"Fruta y Verdura";"1"
"C470";"B014";"09/02/2021 22:13:30";"D002";"Comida Preparada";"Secreto Iberico";"2"
"C466";"B014";"09/02/2021 22:13:10";"D008";"Comida Preparada";"Spaguettis con tomate";"2"
"C472";"B014";"09/02/2021 22:12:47";"D001";"Comida Preparada";"Albondigas";"2"
"C473";"B014";"09/02/2021 22:12:31";"D002";"Comida Preparada";"Lentejas con chorizo";"2"
"C474";"B012";"09/02/2021 22:12:14";"D012";"Alimentos frescos";"Fruta y Verdura";"1"
"C472";"B012";"09/02/2021 22:11:57";"D001";"Comida Preparada";"Albondigas";"2"
"C473";"B012";"09/02/2021 22:11:37";"D002";"Comida Preparada";"Lentejas con chorizo";"4"
"C470";"B012";"09/02/2021 22:11:21";"D002";"Comida Preparada";"Secreto Iberico";"2"
"C473";"B011";"09/02/2021 22:10:54";"D002";"Comida Preparada";"Lentejas con chorizo";"4"
"C474";"B011";"09/02/2021 22:10:32";"D012";"Alimentos frescos";"Fruta y Verdura";"1"
"C469";"B011";"09/02/2021 22:10:07";"D011";"Bollos";"Croissants";"1"
"C474";"B010";"09/02/2021 22:09:42";"D012";"Alimentos frescos";"Fruta y Verdura";"1"
"C473";"B010";"09/02/2021 22:09:27";"D002";"Comida Preparada";"Lentejas con chorizo";"2"
"C472";"B010";"09/02/2021 22:09:04";"D001";"Comida Preparada";"Albondigas";"4"
"C470";"B010";"09/02/2021 22:08:47";"D002";"Comida Preparada";"Secreto Iberico";"2"
"C465";"B004";"09/02/2021 22:08:14";"D008";"Comida Preparada";"Lentejas";"2"
"C472";"B004";"09/02/2021 22:06:53";"D001";"Comida Preparada";"Albondigas";"2"
"C468";"B004";"09/02/2021 22:05:57";"D013";"Comida Preparada";"Sopa de cocido";"2"
"C466";"B004";"09/02/2021 22:05:39";"D008";"Comida Preparada";"Spaguettis con tomate";"2"
"C470";"B004";"09/02/2021 22:05:04";"D002";"Comida Preparada";"Secreto Iberico";"2"
"C474";"B004";"09/02/2021 22:04:22";"D012";"Alimentos frescos";"Fruta y Verdura";"1"
"C474";"B001";"09/02/2021 22:03:54";"D012";"Alimentos frescos";"Fruta y Verdura";"1"
"C474";"B007";"09/02/2021 22:03:29";"D012";"Alimentos frescos";"Fruta y Verdura";"1"
"C471";"B007";"09/02/2021 22:02:46";"D001";"Comida Preparada";"Albondigas";"2"
"C467";"B007";"09/02/2021 21:59:31";"D013";"Comida Preparada";"macarrones con chorizo";"1"
"C470";"B007";"09/02/2021 21:58:29";"D002";"Comida Preparada";"Secreto Iberico";"2"
"C465";"B007";"09/02/2021 21:58:04";"D008";"Comida Preparada";"Lentejas";"2"
"C469";"B001";"09/02/2021 21:56:34";"D011";"Bollos";"Croissants";"1"
"C471";"B001";"09/02/2021 21:54:39";"D001";"Comida Preparada";"Albondigas";"2"
"C467";"B001";"09/02/2021 21:54:03";"D013";"Comida Preparada";"macarrones con chorizo";"2"
"C470";"B001";"09/02/2021 21:53:37";"D002";"Comida Preparada";"Secreto Iberico";"2"
"C465";"B001";"09/02/2021 21:51:54";"D008";"Comida Preparada";"Lentejas";"1"
"C464";"B016";"09/02/2021 20:38:29";"D014";"Alimentos frescos";"Judias verdes";"1"
"C464";"B014";"09/02/2021 20:38:07";"D014";"Alimentos frescos";"Judias verdes";"1"
"C464";"B011";"09/02/2021 20:37:49";"D014";"Alimentos frescos";"Judias verdes";"1"
"C464";"B004";"09/02/2021 20:36:34";"D014";"Alimentos frescos";"Judias verdes";"1"
"C464";"B007";"09/02/2021 20:36:20";"D014";"Alimentos frescos";"Judias verdes";"1"
"C464";"B001";"09/02/2021 20:36:08";"D014";"Alimentos frescos";"Judias verdes";"1"
"C459";"B012";"08/02/2021 21:51:51";"D013";"Comida Preparada";"Lentejas";"2"
"C459";"B010";"08/02/2021 21:51:09";"D013";"Comida Preparada";"Lentejas";"2"
"C459";"B014";"08/02/2021 21:50:51";"D013";"Comida Preparada";"Lentejas";"2"
"C459";"B011";"08/02/2021 21:50:28";"D013";"Comida Preparada";"Lentejas";"2"
"C458";"B001";"08/02/2021 21:49:09";"D015";"Bollos";"Empanadillas";"3"
"C461";"B001";"08/02/2021 21:47:50";"D005";"Bollos";"Buñuelos";"4"
"C460";"B004";"08/02/2021 21:46:24";"D013";"Comida preparada";"Guisantes";"4"
"C463";"B004";"08/02/2021 21:44:45";"D011";"Bollos";"Empanada queso";"1"
